,PM,date,publish_date,activities
2925,Yoshihide_Suga,3月11日,2021-03-12,▽7時41分　東京・赤坂の衆院議員宿舎発。44分　官邸。敷地内を散歩。▽10時1分　阿達補佐官。▽14時4分　東京・隼町の国立劇場。43分　政府主催の「東日本大震災10周年追悼式」に参列。式辞、献花。▽16時1分　官邸。16分　坂井、岡田両官房副長官、北村国家安全保障局長、木原、阿達、和泉各補佐官、外務省の森外務審議官、山田総合外交政策局長、小野地球規模課題審議官。50分　長嶺安政、林景一新旧最高裁判事。▽17時1分　国家安全保障会議。29分　茂木外相。41分　萩生田文科相、杉浦文化庁次長。50分　森外務審議官。▽18時59分　衆院第2議員会館。▽19時11分　坂井副長官。38分　東京・赤坂の衆院議員宿舎。 
2926,Yoshihide_Suga,3月12・13日,2021-03-13,〈12日〉▽7時38分　東京・赤坂の衆院議員宿舎発。42分　官邸。敷地内を散歩。▽8時28分　閣議。39分　坂本少子化相。▽10時1分　小野田内閣府賞勲局長。12分　石川拉致問題対策本部事務局長。▽12時14分　政府・与党連絡会議。▽14時2分　北村国家安全保障局長、和泉補佐官、秋葉外務次官、島田防衛次官。14分　井上科技相、和泉補佐官、赤石イノベーション総括官、柳内閣府政策統括官。▽15時40分　棚橋党行政改革推進本部長。▽16時　滝沢内閣情報官。15分　国家安全保障局長、内閣情報官、山田外務省総合外交政策局長、防衛省の岡防衛政策局長、鈴木統合幕僚副長。30分　外務省の森外務審議官、市川北米局長。▽18時38分　藤井官房副長官補、和泉補佐官、内閣府の田和内閣府審議官、林政策統括官、宇波財務省主計局次長、厚労省の渡辺子ども家庭局長、伊原政策統括官。▽22時32分　日米豪印首脳テレビ会議。〈13日〉▽0時24分　報道各社のインタビュー。32分　東京・赤坂の衆院議員宿舎。 
2931,Yoshihide_Suga,3月17日,2021-03-18,▽7時50分　東京・赤坂の衆院議員宿舎発。52分　官邸。敷地内を散歩。▽10時45分　高田国交省港湾局長。▽11時7分　内閣府の別府内閣府審議官、宮地政策統括官、原沖縄振興局長。33分　北村国家安全保障局長、防衛省の島田次官、山崎統合幕僚長、湯浅陸上幕僚長、山村海上幕僚長、井筒航空幕僚長。▽12時57分　丸川五輪相、藤井官房副長官補、平田東京五輪・パラリンピック推進本部事務局長。▽13時11分　東京五輪・パラリンピック推進本部事務局長。▽14時23分　党本部。25分　林幹事長代理。39分　山口選対委員長。45分　福岡県知事選立候補予定者に推薦証渡し。▽15時4分　官邸。47分　西野史尚ＪＲ東日本副社長。▽18時25分　田村厚労相、赤羽国交相、加藤官房長官、西村経財相、藤井副長官補、和泉補佐官、吉田新型コロナウイルス感染症対策推進室長、厚労省の樽見次官、福島医務技監。30分　厚労相、国交相、官房長官、経財相。▽19時12分　報道各社のインタビュー。18分　衆院第2議員会館。39分　東京・赤坂の衆院議員宿舎。 
2932,Yoshihide_Suga,3月18日,2021-03-19,▽7時20分　東京・赤坂の衆院議員宿舎発。24分　官邸。敷地内を散歩。▽10時　鈴木修スズキ会長。▽14時54分　国会。▽15時　衆院議院運営委員会。▽16時　参院議院運営委員会。59分　官邸。▽17時32分　新型コロナウイルス感染症の政府対策本部。▽19時　記者会見。▽20時51分　東京・赤坂の衆院議員宿舎。 
2937,Yoshihide_Suga,3月22日,2021-03-23,▽7時46分　東京・赤坂の衆院議員宿舎発。49分　官邸。敷地内を散歩。▽9時45分　西村経財相、和泉補佐官、内閣府の田和内閣府審議官、林、井上両政策統括官。47分　山崎内閣府次官加わる。▽10時　経財相。8分　和泉補佐官、小野外務省地球規模課題審議官、新川財務省総括審議官、飯田資源エネルギー庁次長、小野環境省地球環境局長。31分　野田幹事長代行。▽11時1分　東京・虎ノ門のホテル「Ｔｈｅ　Ｏｋｕｒａ　Ｔｏｋｙｏ」。同ホテル内の歯科「ミヤタデンタルオフィス」で治療。32分　官邸。44分　ベトナムのチョン共産党書記長と電話。▽14時2分　鈴木宗男日本維新の会参院議員。24分　党本部。27分　山口選対委員長。34分　二階幹事長、林幹事長代理。42分　選対委員長。50分　官邸。▽15時53分　平田参与、西村宮内庁長官、宮田文化庁長官。▽16時19分　平田参与。56分　国会。▽17時　党役員会。21分　官邸。▽18時1分　経済財政諮問会議。▽19時7分　衆院第2議員会館。45分　東京・赤坂の衆院議員宿舎。 
2938,Yoshihide_Suga,3月23日,2021-03-24,▽7時24分　東京・赤坂の衆院議員宿舎発。28分　官邸。敷地内を散歩。▽8時16分　閣議。31分　上川法相。38分　新型コロナウイルスに影響を受けた非正規雇用労働者等に対する緊急対策関係閣僚会議。▽11時13分　薗浦健太郎衆院議員。32分　防衛省の湯浅陸上幕僚長、吉田次期陸上幕僚長。42分　自衛隊幹部の離着任あいさつ。58分　山口那津男公明党代表と会食。▽14時28分　外務省の秋葉次官、森外務審議官、市川北米局長。▽15時36分　ボーイスカウト日本連盟の「富士スカウト章」受章者向けのビデオメッセージ収録。▽16時　北村国家安全保障局長、滝沢内閣情報官、納冨防衛省情報本部長。11分　内閣情報官。26分　ポーランドのモラウィエツキ首相と電話。59分　安定的な皇位継承策を議論する有識者会議。▽17時20分　麻生財務相、氷見野金融庁長官、財務省の新川総括審議官、神田国際局長。44分　財務相。▽18時2分　月例経済報告関係閣僚会議。19分　田村厚労相、赤羽国交相、加藤官房長官、河野規制改革相、西村経財相、藤井官房副長官補、吉田新型コロナウイルス感染症対策推進室長、厚労省の樽見次官、福島医務技監。33分　厚労相、国交相、官房長官、規制改革相、経財相。51分　小此木防災相。▽19時11分　衆院第2議員会館。29分　東京・赤坂の衆院議員宿舎。 
2939,Yoshihide_Suga,3月24日,2021-03-25,▽7時41分　東京・赤坂の衆院議員宿舎発。46分　官邸。敷地内を散歩。▽11時8分　山本一太群馬県知事。▽14時　梶山経産相、経産省の安藤次官、荒井総括審議官。▽15時25分　厚労省の樽見次官、田中職業安定局長、浜谷保険局長。39分　厚労省の次官、職業安定局長。58分　三宅伸吾参院議員。▽16時25分　枝元農水次官。42分　阿達補佐官。58分　北村国家安全保障局長、和泉補佐官、秋葉外務次官。▽17時16分　世耕参院幹事長。30分　赤羽国交相。▽18時22分　衆院第2議員会館。51分　東京・赤坂の衆院議員宿舎。 
2944,Yoshihide_Suga,3月29日,2021-03-30,▽7時44分　東京・赤坂の衆院議員宿舎発。48分　官邸。敷地内を散歩。▽9時21分　北村国家安全保障局長、滝沢内閣情報官、外務省の森外務審議官、小林南部アジア部長。29分　国家安全保障局長。▽10時　金融庁の氷見野長官、中島総合政策局長、古沢企画市場局長、栗田監督局長。54分　衆院第1議員会館。57分　安倍晋三前首相。▽11時47分　官邸。48分　報道各社のインタビュー。▽14時8分　平井デジタル相、藤井官房副長官補、木原補佐官。32分　デジタル相。37分　梶山経産相、小泉環境相、加藤官房長官。▽15時10分　萩生田文科相、河野規制改革相、井上内閣府規制改革推進室長、滝本文科省初等中等教育局長。23分　和泉補佐官、藤井国交審議官、鉄道建設・運輸施設整備支援機構の河内隆理事長、水嶋智副理事長。42分　橋本厚労省社会・援護局長。56分　坂本少子化相、山崎内閣府次官。▽16時57分　国会。▽17時1分　党役員会。17分　山口選対委員長。25分　官邸。41分　田村厚労相、赤羽国交相、官房長官、西村経財相、藤井副長官補、和泉補佐官、吉田新型コロナウイルス感染症対策推進室長、厚労省の樽見次官、福島医務技監。▽18時20分　経財相。52分　衆院第2議員会館。▽19時22分　東京・赤坂の衆院議員宿舎。 
2945,Yoshihide_Suga,3月30日,2021-03-31,▽6時59分　東京・赤坂の衆院議員宿舎発。▽7時1分　官邸。敷地内を散歩。51分　犯罪被害者等施策推進会議。▽8時17分　閣議。33分　井上消費者相。▽10時38分　インドネシアのルトノ外相、プラボウォ国防相の表敬。▽11時12分　北村国家安全保障局長、山田外務省総合外交政策局長、大和防衛省防衛政策局次長。20分　国家安全保障局長。30分　世界経済フォーラムの「グローバル・テクノロジー・ガバナンス・サミット2021」に向けたビデオメッセージ収録。▽14時　滝崎官房副長官補、阿達、和泉両補佐官、吉田総務審議官、外務省の森、鈴木両外務審議官、四方経済局長、小野地球規模課題審議官、岡村財務官、田中経産審議官、岡西国交審議官、中井環境次官。33分　墨書「令和」を書いた内閣府の辞令専門職の茂住修身氏。▽15時16分　党本部。参院長野選挙区補欠選挙、参院広島選挙区再選挙の政見放送収録。49分　官邸。52分　高橋官房副長官補、滝沢内閣情報官、宮川内閣衛星情報センター所長。▽16時　内閣情報官。8分　秋葉外務次官。59分　東京都千代田区のＮＰＯ法人「自殺対策支援センター　ライフリンク」。ＳＮＳ相談事業などを視察。田村厚労相同行。▽17時56分　報道各社のインタビュー。▽18時12分　官邸。56分　衆院第2議員会館。▽19時29分　東京・赤坂の衆院議員宿舎。 
2946,Yoshihide_Suga,3月31日,2021-04-01,▽7時43分　東京・赤坂の衆院議員宿舎発。47分　官邸。敷地内を散歩。▽8時28分　坂井官房副長官。▽10時　梶山経産相、経産省の安藤次官、荒井総括審議官。▽12時53分　国会。▽13時　衆院内閣委員会。▽14時5分　官邸。56分　国家公務員合同初任研修向けの訓示収録。▽15時30分　北村国家安全保障局長、秋葉外務次官。35分　国家安全保障局長、滝沢内閣情報官、山田外務省総合外交政策局長、防衛省の岡防衛政策局長、山崎統合幕僚長。▽16時　漆紫穂子品川女子学院理事長、平田参与。▽17時1分　国家安全保障会議。38分　気候変動対策推進のための有識者会議。▽18時41分　田村厚労相、赤羽国交相、加藤官房長官、西村経財相、藤井官房副長官補、和泉補佐官、吉田新型コロナウイルス感染症対策推進室長、福島厚労省医務技監。▽20時10分　報道各社のインタビュー。20分　東京・赤坂の衆院議員宿舎。 
2947,Yoshihide_Suga,4月1日,2021-04-02,▽7時44分　東京・赤坂の衆院議員宿舎発。48分　官邸。敷地内を散歩。▽8時51分　「子ども庁」創設を目指す党有志の勉強会から提言書受け取り。▽9時57分　岸田文雄前政調会長。▽10時15分　安藤経産次官。32分　党財務金融部会の鈴木馨祐会長らから提言書受け取り。45分　都倉、宮田新旧文化庁長官。▽11時4分　小野寺組織運動本部長。25分　桜田謙悟経済同友会代表幹事。▽12時4分　二階幹事長、森山国対委員長、林幹事長代理と会食。▽13時51分　国会。53分　衆院本会議。▽14時47分　官邸。▽16時5分　鷲尾英一郎衆院議員。32分　滝崎官房副長官補、外務省の山田総合外交政策局長、小野地球規模課題審議官、岡防衛省防衛政策局長。▽17時17分　農林水産物・食品の輸出拡大のための輸入国規制への対応等に関する関係閣僚会議。▽18時33分　新型コロナウイルス感染症の政府対策本部。▽19時11分　報道各社のインタビュー。44分　公邸。テレビ東京の報道番組の収録。▽20時14分　東京・赤坂の衆院議員宿舎。 
2948,Yoshihide_Suga,4月2日,2021-04-03,▽7時34分　東京・赤坂の衆院議員宿舎発。39分　官邸。敷地内を散歩。▽8時27分　閣議。37分　武田総務相。44分　坂本少子化相、谷内孤独・孤立対策担当室長。50分　少子化相。▽11時　船橋洋一アジア・パシフィック・イニシアティブ理事長。▽12時2分　飯島参与と会食。▽13時50分　関口参院議員会長。▽14時19分　秋葉外務次官。35分　外務省の次官、市川北米局長。▽15時31分　滝崎官房副長官補、和泉補佐官、新川気候変動対策推進室長、外務省の森、鈴木両外務審議官、小野地球規模課題審議官、岡村財務官、田中経産審議官、中井環境次官。44分　山谷えり子党拉致問題対策本部長ら。▽16時　滝沢内閣情報官。▽17時　宮内庁の別所、小田野新旧侍従長。11分　国家安全保障会議。小泉環境相同席。55分　田村厚労相。▽18時11分　経産省の安藤次官、荒井総括審議官。57分　衆院第2議員会館。▽19時46分　東京・赤坂の衆院議員宿舎。 
2952,Yoshihide_Suga,4月6日,2021-04-07,▽7時33分　東京・赤坂の衆院議員宿舎発。38分　官邸。敷地内を散歩。▽8時23分　閣議。36分　武田総務相。38分　小泉環境相。▽9時21分　東京・戸山の国立国際医療研究センター。新型コロナウイルスのワクチン接種。▽10時12分　官邸。45分　北村国家安全保障局長、秋葉外務次官。▽11時5分　国家安全保障局長、外務省の次官、森外務審議官、市川北米局長、槌道防衛審議官。40分　麻生財務相と会食。▽13時38分　国会。39分　衆院本会議。58分　官邸。▽15時26分　棚橋党行政改革推進本部長。46分　公明党地球温暖化対策推進本部の石井啓一本部長らから提言書受け取り。▽16時　国家安全保障局長、滝沢内閣情報官、横尾公安調査庁次長。6分　内閣情報官。14分　国家安全保障局長、内閣情報官、山田外務省総合外交政策局長、防衛省の岡防衛政策局長、山崎統合幕僚長。30分　熊谷俊人千葉県知事。41分　石川拉致問題対策本部事務局長。▽18時10分　ＢＳ日テレの報道番組の収録。47分　衆院第2議員会館。▽19時18分　東京・赤坂の衆院議員宿舎。 
2953,Yoshihide_Suga,4月7日,2021-04-08,▽7時39分　東京・赤坂の衆院議員宿舎発。43分　官邸。敷地内を散歩。▽9時　松永内閣府福島原子力事故処理調整総括官、荒井経産省総括審議官。45分　外務省の秋葉次官、森外務審議官、市川北米局長。▽10時24分　党秋田県連の金田勝年会長ら。45分　阿達補佐官。▽11時6分　経産省の安藤次官、総括審議官。21分　日本建設情報技術センターの吉田六左エ門理事長、松岡吉文業務執行理事。40分　党の大塚拓国防部会長、平口洋国交部会長、小野寺五典安全保障調査会長から提言書受け取り。59分　東京・虎ノ門のホテル「Ｔｈｅ　Ｏｋｕｒａ　Ｔｏｋｙｏ」。同ホテル内の歯科「ミヤタデンタルオフィス」で治療。▽12時45分　官邸。▽14時8分　ラオスのパンカム首相と電話。▽15時8分　北朝鮮による拉致被害者家族会の横田拓也事務局長、横田早紀江さんらと面会。加藤官房長官ら同席。58分　岸宏全国漁業協同組合連合会会長ら。梶山経産相、山口水産庁長官同席。▽16時19分　経産相。31分　茂木外相。▽17時13分　赤羽国交相。35分　藤井官房副長官補、和泉補佐官、吉田新型コロナウイルス感染症対策推進室長、厚労省の樽見次官、福島医務技監。▽18時46分　報道各社のインタビュー。54分　衆院第2議員会館。▽19時44分　東京・赤坂の衆院議員宿舎。 
2954,Yoshihide_Suga,4月8日,2021-04-09,▽7時22分　東京・赤坂の衆院議員宿舎発。26分　官邸。敷地内を散歩。▽8時　坂井官房副長官。▽9時30分　東京・内幸町の日本プレスセンタービル。秋田魁新報社東京支社で故小笠原直樹前社長の弔問の記帳。43分　官邸。▽10時37分　住宅金融支援機構の毛利信二理事長。和泉補佐官同席。40分　梶山経産相、経産省の安藤次官、荒井総括審議官。▽12時55分　国会。59分　上川法相。▽13時2分　衆院本会議。▽15時8分　官邸。▽16時40分　党本部。42分　名古屋市長選立候補予定者に推薦証渡し。46分　山口選対委員長。▽17時23分　官邸。33分　田村厚労相、赤羽国交相、加藤官房長官、西村経財相、藤井官房副長官補、和泉補佐官、吉田新型コロナウイルス感染症対策推進室長、福島厚労省医務技監。▽18時2分　経財相。46分　報道各社のインタビュー。54分　衆院第2議員会館。▽19時27分　東京・赤坂の衆院議員宿舎。 
2955,Yoshihide_Suga,4月9日,2021-04-10,▽7時34分　東京・赤坂の衆院議員宿舎発。38分　官邸。敷地内を散歩。▽8時28分　閣議。▽9時40分　和泉補佐官、新原経産省経済産業政策局長。▽10時1分　日米文化教育交流会議の加藤良三委員長、久保文明副委員長。23分　和泉補佐官、森外務省領事局長。40分　坂井官房副長官、内閣府の田和内閣府審議官、井上政策統括官。▽11時38分　奈良郵政民営化委員会事務局長。58分　佐藤総務会長、園田修光参院議員と会食。▽14時　外務省の秋葉次官、森外務審議官、市川北米局長。40分　ジャーナリストの田原総一朗氏、細谷雄一慶大教授。▽15時30分　月刊誌「リベラルタイム」のインタビュー。▽16時　経産省の安藤次官、荒井総括審議官。21分　滝沢内閣情報官。▽17時　タイのプラユット首相と電話。▽18時3分　新型コロナウイルス感染症の政府対策本部。49分　報道各社のインタビュー。58分　衆院第2議員会館。▽19時28分　東京・赤坂の衆院議員宿舎。 
2958,Yoshihide_Suga,4月13日,2021-04-14,▽7時　東京・赤坂の衆院議員宿舎発。4分　官邸。敷地内を散歩。47分　廃炉・汚染水・処理水対策関係閣僚等会議。▽8時20分　閣議。31分　武田総務相。▽9時5分　超党派の「日朝国交正常化推進議員連盟」の衛藤征士郎会長、石井啓一副会長らから決議書受け取り。▽10時　坂井官房副長官、北村国家安全保障局長、滝崎官房副長官補、阿達、和泉両補佐官、外務省の森、鈴木両外務審議官、市川北米局長、四方経済局長、小野地球規模課題審議官、岡村財務官、田中経産審議官、中井環境次官。34分　新川気候変動対策推進室長加わる。▽11時26分　報道各社のインタビュー。40分　西村経財相、和泉補佐官、内閣府の山崎次官、田和内閣府審議官、林、井上両政策統括官。▽12時3分　政府・与党連絡会議。▽14時1分　「緑の羽根」着用キャンペーンでミス日本みどりの女神の小林優希さん、日本さくらの女王の戸川馨さん。35分　阿達補佐官。53分　宮本駐バーレーン大使ら。▽15時　外務省の秋葉次官、森外務審議官、北米局長。55分　外務次官、国家安全保障局長、滝沢内閣情報官。59分　外務次官。▽16時5分　国家安全保障局長、内閣情報官。9分　内閣情報官。27分　アラブ・ジャパン・デー向けのビデオメッセージ収録。40分　経産省の安藤次官、荒井総括審議官。▽17時　上川法相。18分　経済財政諮問会議。▽18時53分　衆院第2議員会館。▽19時28分　小此木防災相。▽20時6分　東京・赤坂の衆院議員宿舎。 
2960,Yoshihide_Suga,4月15日,2021-04-16,▽7時47分　東京・赤坂の衆院議員宿舎発。51分　官邸。敷地内を散歩。▽8時49分　新川気候変動対策推進室長、小野外務省地球規模課題審議官、荒井経産省総括審議官。▽9時23分　麻生財務相、茂木外相、梶山経産相、小泉環境相、加藤官房長官、気候変動対策推進室長。▽10時25分　世耕参院幹事長。▽11時11分　外務省の秋葉次官、市川北米局長。14分　森外務審議官加わる。▽12時26分　環境相。▽14時42分　東京・赤坂の衆院議員宿舎。▽16時23分　官邸。▽17時13分　田村厚労相、赤羽国交相、官房長官、西村経財相、藤井官房副長官補、和泉補佐官、吉田新型コロナウイルス感染症対策推進室長、厚労省の樽見次官、福島医務技監。52分　経財相。▽19時26分　報道各社のインタビュー。56分　羽田空港。▽20時19分　バイデン米大統領との首脳会談のため、政府専用機で米ワシントンに向け出発。 
2964,Yoshihide_Suga,4月19日,2021-04-20,▽7時45分　東京・赤坂の衆院議員宿舎発。47分　官邸。敷地内を散歩。▽9時43分　報道各社のインタビュー。56分　皇居。帰国の記帳。▽10時20分　官邸。▽11時　和泉補佐官、気候変動対策推進室の新川室長、飯田、高杉、松沢各次長、中島金融庁総合政策局長、小野外務省地球規模課題審議官。▽12時30分　岡部参与と会食。▽14時1分　河野規制改革相。21分　小泉環境相。29分　シャーマ第26回国連気候変動枠組み条約締約国会議（ＣＯＰ26）議長の表敬。46分　竹本直一前科技相。▽15時16分　麻生財務相。▽16時1分　藤井官房副長官補、和泉補佐官、吉田新型コロナウイルス感染症対策推進室長、厚労省の樽見次官、福島医務技監。57分　国会。▽17時　党役員会。21分　官邸。22分　秋葉外務次官。43分　気候変動対策推進のための有識者会議。▽19時13分　衆院第2議員会館。43分　東京・赤坂の衆院議員宿舎。 
2967,Yoshihide_Suga,4月22日,2021-04-23,▽7時45分　東京・赤坂の衆院議員宿舎発。49分　官邸。敷地内を散歩。▽9時　和泉補佐官、新川気候変動対策推進室長、小野外務省地球規模課題審議官、荒井経産省総括審議官、小野環境省地球環境局長。28分　梶山経産相、小泉環境相、加藤官房長官。▽11時10分　内堀雅雄福島県知事。31分　久保文明防衛大校長。▽12時1分　下村政調会長と会食。▽14時6分　党本部。8分　兵庫県知事選立候補予定者に推薦証渡し。14分　衆院第2議員会館。18分　官邸。▽15時　党行政改革推進本部の棚橋本部長らから提言書受け取り。木原補佐官同席。20分　丸川五輪相、平田東京五輪・パラリンピック推進本部事務局長。24分　東京五輪・パラリンピック推進本部事務局長。31分　気候変動対策推進室長、外務省地球規模課題審議官、経産省総括審議官、環境省地球環境局長。▽16時17分　産経新聞のインタビュー。▽17時17分　月例経済報告関係閣僚会議。46分　地球温暖化対策推進本部。▽18時21分　田村厚労相、赤羽国交相、官房長官、西村経財相、藤井官房副長官補、和泉補佐官、吉田新型コロナウイルス感染症対策推進室長、厚労省の樽見次官、福島医務技監。▽20時3分　報道各社のインタビュー。▽21時　気候変動に関するオンライン首脳会議（気候変動サミット）。▽22時　東京・赤坂の衆院議員宿舎。 
2971,Yoshihide_Suga,4月26日,2021-04-27,▽7時42分　東京・赤坂の衆院議員宿舎発。47分　官邸。敷地内を散歩。▽9時30分　西村経財相、和泉補佐官、内閣府の山崎次官、田和内閣府審議官、林、井上両政策統括官。52分　経財相。59分　阿達補佐官。▽10時33分　藤井官房副長官補、和泉補佐官、真鍋内閣府地方創生推進事務局長、内藤総務省自治財政局長。52分　報道各社のインタビュー。57分　衆院第2議員会館。▽11時25分　官邸。30分　外務省の秋葉次官、市川北米局長。56分　河野規制改革相と会食。▽14時　都倉文化庁長官。平田参与同席。23分　平田参与。41分　小此木防災相、野田幹事長代行。▽15時8分　宇波財務省主計局次長、厚労省の樽見次官、田中職業安定局長。46分　インドのモディ首相と電話。▽16時11分　北村国家安全保障局長。47分　国会。50分　党国際局主催の国際政治・外交論文コンテストの授賞式。▽17時2分　党役員会。19分　官邸。46分　経済財政諮問会議。▽18時28分　武田総務相。▽19時5分　衆院第2議員会館。48分　東京・赤坂の衆院議員宿舎。 
2972,Yoshihide_Suga,4月27日,2021-04-28,▽6時52分　東京・赤坂の衆院議員宿舎発。56分　官邸。敷地内を散歩。▽7時41分　郵政民営化推進本部。▽8時1分　閣議。15分　岸防衛相。21分　麻生財務相。▽9時30分　「グローバルヘルスを応援するビジネスリーダー有志一同」の渋沢健シブサワ・アンド・カンパニーＣＥＯら。鷲尾英一郎衆院議員同席。▽10時　長崎幸太郎山梨県知事ら。32分　北極科学大臣会合向けのビデオメッセージ収録。▽12時20分　阿達補佐官と会食。▽15時43分　木原補佐官。▽16時1分　北村国家安全保障局長、滝沢内閣情報官、防衛省の岡防衛政策局長、納冨情報本部長。9分　内閣情報官。15分　藤井官房副長官補、宇波財務省主計局次長、荒井経産省総括審議官。▽17時24分　藤井副長官補。▽18時59分　衆院第2議員会館。▽19時24分　東京・赤坂の衆院議員宿舎。 
2973,Yoshihide_Suga,4月28日,2021-04-29,▽7時42分　東京・赤坂の衆院議員宿舎発。47分　官邸。敷地内を散歩。▽9時26分　井上科技相。57分　山崎内閣府次官。▽10時24分　和泉補佐官、大村総務省地域力創造審議官。▽11時58分　田村厚労相と会食。▽14時　公明党新型コロナウイルス感染症対策本部の石井啓一本部長らから要望書受け取り。30分　財務省の太田次官、矢野主計局長。58分　鈴木宗男日本維新の会参院議員。▽16時33分　北村国家安全保障局長、滝沢内閣情報官、山田外務省総合外交政策局長、防衛省の岡防衛政策局長、鈴木統合幕僚副長。40分　国家安全保障局長。52分　横浜市立大の小山内いづ美理事長、相原道子学長。▽17時3分　藤井官房副長官補、和泉補佐官、吉田新型コロナウイルス感染症対策推進室長、厚労省の樽見次官、福島医務技監。▽18時20分　衆院第2議員会館。▽19時13分　東京・赤坂の衆院議員宿舎。 
2975,Yoshihide_Suga,4月30日,2021-05-01,▽7時52分　東京・赤坂の衆院議員宿舎発。56分　官邸。敷地内を散歩。▽9時1分　閣議。25分　ブルームバーグ国連気候変動担当特使と電話。▽10時　プロゴルファーの松山英樹氏に対する内閣総理大臣顕彰式。35分　平井デジタル相。▽11時　党秋田県連の金田勝年会長。16分　小泉環境相、松沢環境省環境再生・資源循環局次長。33分　環境相。▽12時　梶山経産相と会食。58分　武田総務相。▽13時56分　山口那津男公明党代表。▽14時45分　河野規制改革相。▽15時1分　中川俊男日本医師会会長、福井トシ子日本看護協会会長らと意見交換。田村厚労相、規制改革相同席。40分　経産相、経産省の安藤次官、荒井総括審議官、保坂資源エネルギー庁長官。46分　経産相、経産省の次官、総括審議官、平井商務情報政策局長。▽16時8分　経産相、経産省の次官、総括審議官。11分　藤井官房副長官補、和泉補佐官、吉田新型コロナウイルス感染症対策推進室長、樽見厚労次官。54分　皇居。内奏、渡辺猛之参院議員の副大臣認証式。▽17時45分　官邸。54分　渡辺国交副大臣と記念撮影。▽18時23分　滝沢内閣情報官。▽19時18分　報道各社のインタビュー。26分　衆院第2議員会館。50分　東京・赤坂の衆院議員宿舎。 
2979,Yoshihide_Suga,5月4日,2021-05-05,　午前中は東京・赤坂の衆院議員宿舎で過ごす。▽12時16分　衆院議員宿舎発。20分　官邸。敷地内を散歩。56分　公邸。▽13時　松田公太クージュー最高経営責任者（ＣＥＯ）、北見尚之横浜セントラルタウンフェスティバル実行委員会委員長。▽14時　高橋参与。34分　岡部参与。▽15時58分　和泉補佐官、吉田新型コロナウイルス感染症対策推進室長、厚労省の樽見次官、福島医務技監。▽16時27分　和泉補佐官。51分　東京・永田町のザ・キャピトルホテル東急。スパ＆バーバー「カージュラジャ　ティアド」で散髪。▽18時39分　東京・赤坂の衆院議員宿舎。 
2980,Yoshihide_Suga,5月5日・6日,2021-05-07,〈5日〉　午前中は東京・赤坂の衆院議員宿舎で過ごす。▽12時18分　衆院議員宿舎発。21分　官邸。敷地内を散歩。53分　公邸。▽13時32分　ジャーナリストの長谷川幸洋氏。▽14時32分　「不妊治療への支援拡充を目指す議員連盟」の和田政宗事務局長、杉山産婦人科の杉山力一理事長。▽15時3分　藤井官房副長官補、和泉補佐官、吉田新型コロナウイルス感染症対策推進室長、厚労省の樽見次官、福島医務技監。37分　藤井副長官補、和泉補佐官。59分　田村厚労相、赤羽国交相、加藤官房長官、西村経財相、藤井副長官補、和泉補佐官、新型コロナウイルス感染症対策推進室長、厚労省の次官、医務技監。▽16時15分　厚労相、国交相、官房長官、経財相。▽17時21分　報道各社のインタビュー。27分　東京・赤坂の衆院議員宿舎。〈6日〉▽7時56分　衆院議員宿舎発。59分　官邸。敷地内を散歩。▽9時29分　阿達補佐官。▽10時　大村総務省地域力創造審議官。35分　小此木防災相。▽14時45分　世耕参院幹事長。▽15時50分　坂井官房副長官、伊藤消費者庁長官、竹内総務省総合通信基盤局長。▽16時58分　厚労相、国交相、官房長官、経財相、藤井副長官補、和泉補佐官、新型コロナウイルス感染症対策推進室長、厚労省医務技監。▽17時19分　厚労相、国交相、官房長官、経財相。▽18時59分　報道各社のインタビュー。▽19時5分　衆院第2議員会館。38分　東京・赤坂の衆院議員宿舎。 
2981,Yoshihide_Suga,5月7日,2021-05-08,▽7時53分　東京・赤坂の衆院議員宿舎発。57分　官邸。敷地内を散歩。▽10時　河野規制改革相。▽13時52分　藤井官房副長官補、和泉補佐官、外務省の小林南部アジア部長、森領事局長。▽17時2分　新型コロナウイルス感染症の政府対策本部。▽19時　記者会見。▽20時45分　東京・赤坂の衆院議員宿舎。 
2985,Yoshihide_Suga,5月11日,2021-05-12,▽7時28分　東京・赤坂の衆院議員宿舎発。32分　官邸。敷地内を散歩。▽8時27分　閣議。39分　萩生田文科相、加藤官房長官。49分　文科相。▽10時54分　茂木外相。▽11時30分　北村国家安全保障局長、滝沢内閣情報官、山田外務省総合外交政策局長、防衛省の岡防衛政策局長、山崎統合幕僚長。▽12時17分　政府・与党連絡会議。55分　国会。58分　平将明衆院議員。▽13時2分　衆院本会議。21分　官邸。54分　国会。57分　平井デジタル相。▽14時　参院内閣委員会。▽15時4分　官邸。24分　平田東京五輪・パラリンピック推進本部事務局長。▽16時35分　麻生財務相。▽17時7分　ベトナムのフック国家主席と電話。30分　武田総務相、総務省の大村地域力創造審議官、内藤自治財政局長。▽18時8分　吉田新型コロナウイルス感染症対策推進室長、樽見厚労次官。56分　衆院第2議員会館。▽19時29分　東京・赤坂の衆院議員宿舎。 
