,PM,date,publish_date,activities
1746,Shinzo_Abe,11月15日,2017-11-16,（現地時間）　午前　政府専用機でフィリピンのマニラ国際空港を出発。（日本時間）▽15時50分　東南アジア諸国連合（ＡＳＥＡＮ）関連首脳会議出席などを終え、政府専用機で羽田空港。▽16時25分　皇居。帰国の記帳。43分　官邸。▽18時25分　東京・富ケ谷の私邸。▽19時4分　東京・六本木の国際文化会館。日本酒のお披露目会に出席し、あいさつ。昭恵夫人同席。▽21時35分　私邸。 
1802,Shinzo_Abe,1月12日,2018-01-13,（日本時間）▽8時58分　東京・富ケ谷の私邸発。▽9時13分　官邸。22分　閣議。34分　茂木経財相。▽10時18分　報道各社のインタビュー。40分　羽田空港。▽11時5分　欧州6カ国訪問のため昭恵夫人と共に政府専用機でエストニアに向け出発。（現地時間）　午後　エストニアのタリン空港。大統領府でカリユライド大統領表敬。首相府でラタス首相と会談。 
1803,Shinzo_Abe,1月12日・13日,2018-01-14,（現地時間）〈12日〉　午後　エストニア・タリンのマーリャマエ城でラタス首相主催の夕食会。宿泊先のスイスホテル・タリン。〈13日〉　午前　政府専用機でタリン空港を出発。ラトビアのリガ国際空港。首相府でラトビアのクチンスキス首相と会談。共同記者発表。　午後　「自由の記念碑」で献花。「ブラックヘッドの会館」でクチンスキス首相主催の昼食会。政府専用機でリガ国際空港を出発。リトアニアのビリニュス国際空港。大統領府でリトアニアのグリバウスカイテ大統領を表敬。首相府でリトアニアのスクバルネリス首相と会談。 
1804,Shinzo_Abe,1月13日・14日,2018-01-15,（現地時間）〈13日〉　午後　リトアニアの首相府で同行企業関係者を交えた拡大首脳会合。リトアニアのスクバルネリス首相と共同記者発表。リトアニア大公宮殿でスクバルネリス首相主催の夕食会。宿泊先のケンピンスキー・ホテル・カテドラル・スクエア。〈14日〉　午前　アンタカルニス墓地で献花。カウナスの杉原記念館視察。報道各社のインタビュー。　午後　政府専用機でビリニュス国際空港を出発。ブルガリアのソフィア空港。首相府でブルガリアのボリソフ首相と会談。同行企業関係者を交えた拡大首脳会合。 
1805,Shinzo_Abe,1月14日・15日,2018-01-16,（現地時間）〈14日〉　午後　ブルガリアの首相府でボリソフ首相と共同記者発表。ブルガリア・ソフィアのレストラン「ボデニツァタ」でボリソフ首相主催の夕食会。宿泊先のソフィア・ホテル・バルカン。〈15日〉　午前　大統領府でブルガリアのラデフ大統領を表敬。ソフィア・ホテル・バルカンで同行記者団と懇談。　午後　政府専用機でソフィア空港を出発。セルビアのベオグラード空港。セルビア宮殿で歓迎行事。セルビアのブチッチ大統領と会談。同行企業関係者を交えた拡大首脳会合。 
1806,Shinzo_Abe,1月15日・16日,2018-01-17,（現地時間）〈15日〉　午後　セルビア・ベオグラードのセルビア宮殿で、セルビアのブチッチ大統領と署名式・共同記者発表。迎賓館でブチッチ大統領主催の夕食会。宿泊先のハイアット・リージェンシー・ベオグラード。〈16日〉　午前　政府専用機でベオグラード空港を出発。　午後　ルーマニアのブカレスト空港。日本庭園・農村博物館を視察。大統領府でルーマニアのヨハニス大統領と会談。共同記者発表。 
1807,Shinzo_Abe,1月16日・17日,2018-01-18,（現地時間）〈16日〉　午後　ルーマニア・ブカレストの国立歴史博物館を視察。大統領府でルーマニアのヨハニス大統領主催の夕食会。政府専用機でブカレスト空港を出発。（日本時間）〈17日〉▽16時9分　欧州6カ国訪問を終え、昭恵夫人と共に羽田空港。43分　皇居。帰国の記帳。▽17時2分　東京・二番町の表千家東京稽古場。母親の洋子さん、岸信夫衆院議員らと共に初釜式に出席。会食。▽19時13分　東京・富ケ谷の私邸。 
1829,Shinzo_Abe,2月9日,2018-02-10,（日本時間）▽8時7分　東京・富ケ谷の私邸発。20分　官邸。32分　閣議。▽9時49分　報道各社のインタビュー。▽10時10分　羽田空港。34分　平昌冬季五輪開会式出席などのため、政府専用機で韓国に向け出発。（現地時間）　午後　韓国北部・襄陽の襄陽国際空港。平昌の竜平リゾートで文在寅大統領と会談。報道各社のインタビュー。ペンス米副大統領と会談。文大統領、ペンス米副大統領と記念撮影。文大統領主催のレセプションに出席。北朝鮮の金永南最高人民会議常任委員長と立ち話。平昌五輪スタジアムで平昌冬季五輪開会式に出席。束草のホテル「ロッテリゾート束草」。報道各社のインタビュー。宿泊。 
1830,Shinzo_Abe,2月10日,2018-02-11,（現地時間）　午前　韓国・平昌にある平昌冬季五輪の選手村で日本選手団を激励。　午後　ジャパンハウスで日本オリンピック委員会など主催のレセプションに出席。江陵のジャパンハウスを視察。選手村で日本選手団を激励。アイスホッケー競技会場でアイスホッケー女子の日本対スウェーデン戦を観戦。政府専用機で襄陽の襄陽空港を出発。（日本時間）▽21時40分　平昌冬季五輪開会式出席など韓国訪問を終え、羽田空港。▽22時19分　東京・富ケ谷の私邸。 
1896,Shinzo_Abe,4月17日,2018-04-18,▽8時11分　東京・富ケ谷の私邸発。25分　官邸。35分　閣議。▽9時10分　北村内閣情報官。48分　秋葉外務次官。▽11時54分　報道各社のインタビュー。▽12時15分　羽田空港。45分　トランプ米大統領との首脳会談のため、昭恵夫人と共に政府専用機で米フロリダ州に向け出発。 
1897,Shinzo_Abe,4月17日・18日,2018-04-19,（現地時間）〈17日〉　午後　政府専用機で米フロリダ州のパームビーチ国際空港。トランプ米大統領の別荘「マール・ア・ラーゴ」で日米首脳会談。昭恵夫人と共に大統領夫妻と夕食会。宿泊。〈18日〉　午前　「トランプ・インターナショナル・ゴルフ・クラブ」で大統領とゴルフ。 
1898,Shinzo_Abe,4月18日・19日,2018-04-20,（現地時間）〈18日〉　午後　米フロリダ州パームビーチのトランプ米大統領の別荘「マール・ア・ラーゴ」で日米首脳会談。大統領と共同記者会見。昭恵夫人と共に大統領夫妻らと夕食会。宿泊。〈19日〉　午前　政府専用機でパームビーチ国際空港を出発。 
1899,Shinzo_Abe,4月19日・20日,2018-04-21,（現地時間）〈19日〉　午前　政府専用機で米ワシントン州のシアトル・タコマ国際空港。（日本時間）〈20日〉▽16時13分　トランプ米大統領との首脳会談を終え、昭恵夫人と共に羽田空港。48分　東京・芝公園のホテル「ザ・プリンスパークタワー東京」。宴会場「ボールルーム」で党都道府県議会議員の研修会に出席し、講演。▽18時1分　同宴会場で党都道府県議の懇親会に出席し、あいさつ。▽19時　東京・紀尾井町のホテルニューオータニ。宴会場「鳳凰の間」で昭恵夫人と共に「安倍晋三後援会　桜を見る会前夜祭」に出席。▽20時45分　東京・虎ノ門のホテル「アンダーズ東京」。「ルーフトップバー」で北村経夫参院議員、柳居俊学山口県議会議長らと懇談。▽21時17分　東京・富ケ谷の私邸。 
1908,Shinzo_Abe,4月29日,2018-04-30,▽9時17分　東京・富ケ谷の私邸発。29分　官邸。▽10時　韓国の文在寅大統領と電話。▽11時3分　報道各社のインタビュー。10分　韓国の徐薫国家情報院長。▽13時5分　報道各社のインタビュー。25分　羽田空港。47分　中東4カ国・地域歴訪のため、昭恵夫人と共に政府専用機でアラブ首長国連邦（ＵＡＥ）に向け出発。 
1909,Shinzo_Abe,4月29日・30日,2018-05-01,（現地時間）〈29日〉　午後　政府専用機でアラブ首長国連邦（ＵＡＥ）のアブダビ国際空港。建国の父記念碑訪問。宿泊先の「エミレーツ・パレス」。〈30日〉　午前　ホテル「インターコンチネンタル・アブダビ」で日ＵＡＥ経済フォーラムに出席し、スピーチ。　午後　大統領宮殿で歓迎式典。アブダビ首長国のムハンマド皇太子と会談。皇太子主催の昼食会。シェイク・ザイド・グランド・モスク視察。殉職者記念碑で献花。政府専用機でアブダビ国際空港を出発。ヨルダン・アンマンのマルカ国際空港。 
1910,Shinzo_Abe,4月30日・5月1日,2018-05-02,（現地時間）〈30日〉　午後　ヨルダン・アンマンのアブドラ国王の私邸で国王夫妻主催の夕食会。宿泊先の「フォーシーズンズ・ホテル・アンマン」。〈1日〉　午前　首相府で歓迎式典。ムルキ首相と会談。無償資金協力の署名式。王宮府で歓迎行事。アブドラ国王と会談。　午後　同行企業関係者を交えたワーキングランチ。「フォーシーズンズ・ホテル・アンマン」で内外記者会見。政府専用機でマルカ国際空港を出発。イスラエル・テルアビブ近郊のベングリオン国際空港。 
1912,Shinzo_Abe,5月2日・3日,2018-05-04,（現地時間）〈2日〉　午後　エルサレムのイスラエル首相公邸でネタニヤフ首相主催の夕食会。政府専用機でイスラエル・テルアビブ近郊のベングリオン国際空港を出発。（日本時間）〈3日〉▽14時37分　中東歴訪を終え、昭恵夫人と共に羽田空港。▽15時19分　東京・富ケ谷の私邸。▽18時37分　山梨県富士吉田市の「炭火串焼Ｉ・Ｗ」。成蹊大の友人らと食事。昭恵夫人同席。▽20時47分　同県鳴沢村の別荘。宿泊。 
1932,Shinzo_Abe,5月24日,2018-05-25,（日本時間）▽9時19分　東京・富ケ谷の私邸発。36分　官邸。38分　河内内閣府次官。▽10時25分　北村内閣情報官。53分　秋葉外務次官。▽11時45分　自民党の二階幹事長、林幹事長代理ら。▽12時45分　マレーシアのマハティール首相と電話。▽13時33分　報道各社のインタビュー。▽14時5分　羽田空港。27分　ロシアのプーチン大統領との首脳会談のため、昭恵夫人と共に政府専用機でロシアに向け出発。（現地時間）　午後　ロシア・サンクトペテルブルクのプルコボ国際空港。 
1934,Shinzo_Abe,5月25日・26日,2018-05-27,（現地時間）〈25日〉　午後　ロシア・サンクトペテルブルクの国際会議場「エキスポフォーラム」。中国の王岐山国家副主席と立ち話。サンクトペテルブルク国際経済フォーラムの全体会合に出席し、スピーチ。プーチン大統領とサンクトペテルブルク国際経済フォーラムの「日露ビジネス対話」に出席。サンクトペテルブルク郊外のエカテリーナ宮殿。指揮者ワレリー・ゲルギエフ氏主催の「白夜のガラコンサート」。〈26日〉　午前　サンクトペテルブルク郊外の宿泊先、コンスタンチン宮殿。政府専用機でプルコボ国際空港を出発。ロシア・モスクワのブヌコボ国際空港。　午後　メトロポール・ホテル。韓国・平昌冬季五輪フィギュアスケート女子で金メダルを獲得したアリーナ・ザギトワ選手への秋田犬贈呈式に出席。無名戦士の墓で献花。クレムリン（大統領府）でプーチン大統領と会談。 
1935,Shinzo_Abe,5月26日・27日,2018-05-28,（現地時間）〈26日〉　午後　ロシア・モスクワのクレムリン（大統領府）で国際宇宙ステーションに滞在中の日本の金井宣茂、ロシアのアントン・シュカプレロフ両宇宙飛行士と交信。プーチン大統領との会談再開。文書交換式。共同記者発表。ボリショイ劇場で「日本におけるロシア年」「ロシアにおける日本年」の開会式に出席し、あいさつ。〈27日〉　午前　政府専用機でブヌコボ国際空港を出発。（日本時間）▽14時46分　ロシア訪問を終え、昭恵夫人と共に羽田空港。▽15時27分　東京・富ケ谷の私邸。▽16時56分　西村、野上両官房副長官。▽19時10分　両副長官出る。 
1945,Shinzo_Abe,6月6日,2018-06-07,▽9時38分　東京・富ケ谷の私邸発。53分　東京・紀尾井町のホテルニューオータニ。宴会場「鶴の間」で全国市長会議に出席し、あいさつ。野田総務相同席。▽10時26分　官邸。39分　宮腰首相補佐官。▽11時1分　甘利党行政改革推進本部長らから提言書受け取り。20分　まち・ひと・しごと創生会議。52分　全国漁業協同組合連合会の岸宏会長。浜田党水産総合調査会長同席。▽13時2分　荒井内閣官房参与。38分　世耕経産相、経産省の柳瀬経産審議官、田中通商政策局長、多田製造産業局長。▽14時10分　外務省の森外務審議官、鈴木北米局長、岡中東アフリカ局長、財務省の浅川財務官、武内国際局長、経産審議官。西村官房副長官同席。36分　梅本環太平洋経済連携協定（ＴＰＰ）等政府対策本部首席交渉官、外務省の森、山崎両外務審議官、北米局長、山野内経済局長、松島農水審議官、経産審議官、田端国交審議官。西村副長官同席。▽15時5分　外務省の両外務審議官、梨田国際協力局長、財務省の財務官、国際局長。西村副長官同席。33分　両外務審議官。西村副長官同席。▽16時23分　兼原官房副長官補、秋葉外務次官。▽17時6分　報道各社のインタビュー。55分　トランプ米大統領との首脳会談のため、昭恵夫人と共に政府専用機で米ワシントンに向け出発。 
1946,Shinzo_Abe,6月6日,2018-06-08,（現地時間）〈6日〉　午後　政府専用機で米ワシントン郊外のアンドルーズ空軍基地。ワシントンの大統領迎賓館ブレアハウスで河野外相。宿泊。 
1947,Shinzo_Abe,6月7日・8日,2018-06-09,　　　　（現地時間）〈7日〉　午後　米ワシントンのホワイトハウスでトランプ米大統領と会談、共同記者会見。ワシントン郊外のアンドルーズ空軍基地。政府専用機でカナダ東部ケベック州のバゴットビル空軍基地。シャルルボワのホテル「ル・マノワール・リシュリュー」泊。〈8日〉　午前　ル・マノワール・リシュリューでカナダのトルドー首相と会談。 
1949,Shinzo_Abe,6月9～11日,2018-06-12,（現地時間）〈9日〉　午前　カナダ東部シャルルボワのホテル「ル・マノワール・リシュリュー」でジェンダー平等アドバイザリー評議会との朝食会。主要7カ国（Ｇ7）首脳の署名行事。首脳宣言についてＧ7首脳で協議。Ｇ7首脳会議（サミット）の第4セッション。　午後　第5セッション。アルゼンチンなど12の招待国首脳らとの合同セッション。写真撮影。合同セッション。ケベックシティーの「ホテル・クラシック」で内外記者会見。「ホテル・プラザ・ケベック」泊。〈10日〉　午前　ケベック州のケベックシティー・ジャン・ルサージュ国際空港を政府専用機で出発。（日本時間）〈11日〉▽16時10分　昭恵夫人と共に羽田空港。42分　皇居。帰国の記帳。58分　国会。▽17時1分　党役員会。18分　官邸。35分　トランプ米大統領と電話。▽18時34分　報道各社のインタビュー。42分　東京・紀尾井町のホテルニューオータニ。宴会場「鶴の間」で谷垣禎一前幹事長が特別顧問を務める政策グループ「有隣会」のパーティーに出席し、あいさつ。▽19時2分　東京・内幸町の帝国ホテル。宴会場「光の間」で国際交流会議「アジアの未来」晩さん会に出席し、スピーチ。懇談。▽21時11分　東京・富ケ谷の私邸。 
2006,Shinzo_Abe,8月8日,2018-08-09,▽8時7分　東京・富ケ谷の私邸発。21分　官邸。▽9時8分　グテレス国連事務総長を出迎え。9分　儀仗（ぎじょう）隊による栄誉礼、儀仗。13分　グテレス国連事務総長と会談。▽10時31分　共同記者発表。50分　グテレス国連事務総長を見送り。58分　報道各社のインタビュー。▽11時34分　羽田空港。▽13時12分　グテレス国連事務総長と共に政府専用機で長崎空港。加藤厚労相同行。26分　グテレス国連事務総長を見送り。41分　長崎県大村市の日本料理店「てん新奥座敷」。秘書官らと昼食。▽15時52分　長崎市のザ・ホテル長崎ＢＷプレミアコレクション。▽16時25分　中村法道長崎県知事、谷川弥一衆院議員ら。▽19時　同ホテル内の宴会場「ザ　ゴールド」。秘書官らと食事。▽21時2分　全員出る。宿泊。 
2007,Shinzo_Abe,8月9日,2018-08-10,▽10時30分　宿泊先の長崎市のザ・ホテル長崎ＢＷプレミアコレクション発。36分　同市の平和公園。長崎原爆犠牲者慰霊平和祈念式典に参列し、献花。あいさつ。▽11時55分　同市のホテルニュー長崎。宴会場「丹頂の間」で秘書官らと昼食。▽12時19分　宴会場「鳳凰閣東の間」で「被爆者代表から要望を聞く会」に出席。河野外相、加藤厚労相同席。59分　宴会場「鳳凰閣西の間」で記者会見。▽13時38分　同市の恵の丘長崎原爆ホーム。入所者を慰問。厚労相、中村法道長崎県知事ら同行。▽14時41分　長崎空港。45分　自民党の加藤寛治長崎県連会長、県議ら。▽17時2分　政府専用機で羽田空港。外相、厚労相同行。46分　官邸。▽18時24分　東京・虎ノ門のホテル「アンダーズ東京」。レストラン「ザ　タヴァン　グリル＆ラウンジ」で森喜朗元首相、自民党細田派の土井亨、高鳥修一両衆院議員らと会食。▽20時52分　東京・富ケ谷の私邸。 
2015,Shinzo_Abe,平成Ｐｏｌｉｔｉｃｓ30（8）第1次内閣、突然の辞任、2007年（平成19年）――国民とズレ、砕けた自信（終）2018/08/17 日本経済新聞　朝刊 4ページ 1363文字 その他の書誌情報を表示安倍氏、経済最優先で再起　万全の準備ができていた。2006年9月26日、国会での首相指名選挙を経て安倍晋三首相は官邸で記者会見に臨んだ。「戦後生まれ初の首相として、しっかり正しい方向にリーダーシップを発揮していきます」。第1次安倍内閣を「美しい国創り内閣」と名付けた。70％を超える内閣支持率で好発進した。幻の長期構想　「安倍内閣は10年やる」。安倍氏周辺には高揚感が漂った。52歳で戦後最年少の首相。05年10月に官房長官に就いてから、長官公邸などで勉強会を重ねた。　教育基本法の改正、防衛庁の省昇格、集団的自衛権の行使容認、憲法改正……。第2次内閣以降で実現していく項目も含めて、当初描いた政権構想に入っていた。　転機はすぐに訪れた。「おかえりなさい」。06年12月、安倍氏が語りかけたのは、前年の衆院選で当時の小泉純一郎首相の郵政民営化方針に反対して無所属になった造反組。11人の自民党復党を認めた。　側近から「安倍内閣のイメージが変わる。支持率が下がって回復しないんじゃないか」と言われた安倍氏は「仕方がない」。思想信条が近い保守系議員もいて「情」を優先した。内閣支持率は50％近くまで落ちた。親しい議員を要職に就けたことも「お友達人事」として批判が集まった。　消えた年金記録問題や閣僚の相次ぐ不祥事が追い打ちをかけた。07年7月の参院選で自民党は大敗を喫した。続投宣言で押し切ったが、精神的にもつらい日が続き、持病の潰瘍性大腸炎が悪化した。　9月9日、シドニーで開いたアジア太平洋経済協力会議（ＡＰＥＣ）首脳会議を終えた記者会見。当初は読み上げるため5枚の紙を準備した。集中力が持たない。急きょ1枚に減らした。それでも棒読みだった。　9月10日朝、シドニーからの帰路。政府専用機が着く羽田空港には救急車も用意していた。この日の午後、参院での所信表明演説で、翌年日本で開く主要国首脳会議（洞爺湖サミット）への意気込みの部分を読み飛ばした。限界が訪れた。夕方、自民党幹事長だった麻生太郎氏に「辞めたい」と伝えた。　9月12日。「本日、首相の職を辞するべきと決意をしました」。記者会見では生気のない顔だった。第1次内閣は1年で幕を下ろした。気負いが先行　突然の辞任は「政権投げ出し」と批判された。安倍氏は後に「私の自信と誇りは粉々に砕け散った」「地獄を見た」と振り返る。　何が失敗だったのか。「自分がやりたいことと国民が求めることにズレがあった」と周囲に漏らす。気負いが先行し、傲慢になったと反省する。第2次政権以降は経済を最優先課題とし、アベノミクスを旗印に掲げた。　「人事においては情に流されてはいけない」。退陣後、自分自身を見つめ直すため、政治家としてなすべきことを書き留めたノートにはこんな趣旨のこともある。第1次安倍内閣で政務の首相秘書官を務めた井上義行参院議員は「第1次内閣でのいろんな混乱がすべて第2次内閣以降に生かされている」と語る。　平成時代の首相は17人、5党にわたる。在任期間は平均して2年に満たない。安倍首相は政策の優先順位と人事の失敗を生かして長期政権になった。時の首相が悩む政策と人事のかじ取りはポスト平成時代にも引き継がれる。（おわり）【図・写真】記者会見で辞任を表明する安倍首相,2018-08-17,安倍氏、経済最優先で再起　万全の準備ができていた。2006年9月26日、国会での首相指名選挙を経て安倍晋三首相は官邸で記者会見に臨んだ。「戦後生まれ初の首相として、しっかり正しい方向にリーダーシップを発揮していきます」。第1次安倍内閣を「美しい国創り内閣」と名付けた。70％を超える内閣支持率で好発進した。幻の長期構想　「安倍内閣は10年やる」。安倍氏周辺には高揚感が漂った。52歳で戦後最年少の首相。05年10月に官房長官に就いてから、長官公邸などで勉強会を重ねた。　教育基本法の改正、防衛庁の省昇格、集団的自衛権の行使容認、憲法改正……。第2次内閣以降で実現していく項目も含めて、当初描いた政権構想に入っていた。　転機はすぐに訪れた。「おかえりなさい」。06年12月、安倍氏が語りかけたのは、前年の衆院選で当時の小泉純一郎首相の郵政民営化方針に反対して無所属になった造反組。11人の自民党復党を認めた。　側近から「安倍内閣のイメージが変わる。支持率が下がって回復しないんじゃないか」と言われた安倍氏は「仕方がない」。思想信条が近い保守系議員もいて「情」を優先した。内閣支持率は50％近くまで落ちた。親しい議員を要職に就けたことも「お友達人事」として批判が集まった。　消えた年金記録問題や閣僚の相次ぐ不祥事が追い打ちをかけた。07年7月の参院選で自民党は大敗を喫した。続投宣言で押し切ったが、精神的にもつらい日が続き、持病の潰瘍性大腸炎が悪化した。　9月9日、シドニーで開いたアジア太平洋経済協力会議（ＡＰＥＣ）首脳会議を終えた記者会見。当初は読み上げるため5枚の紙を準備した。集中力が持たない。急きょ1枚に減らした。それでも棒読みだった。　9月10日朝、シドニーからの帰路。政府専用機が着く羽田空港には救急車も用意していた。この日の午後、参院での所信表明演説で、翌年日本で開く主要国首脳会議（洞爺湖サミット）への意気込みの部分を読み飛ばした。限界が訪れた。夕方、自民党幹事長だった麻生太郎氏に「辞めたい」と伝えた。　9月12日。「本日、首相の職を辞するべきと決意をしました」。記者会見では生気のない顔だった。第1次内閣は1年で幕を下ろした。気負いが先行　突然の辞任は「政権投げ出し」と批判された。安倍氏は後に「私の自信と誇りは粉々に砕け散った」「地獄を見た」と振り返る。　何が失敗だったのか。「自分がやりたいことと国民が求めることにズレがあった」と周囲に漏らす。気負いが先行し、傲慢になったと反省する。第2次政権以降は経済を最優先課題とし、アベノミクスを旗印に掲げた。　「人事においては情に流されてはいけない」。退陣後、自分自身を見つめ直すため、政治家としてなすべきことを書き留めたノートにはこんな趣旨のこともある。第1次安倍内閣で政務の首相秘書官を務めた井上義行参院議員は「第1次内閣でのいろんな混乱がすべて第2次内閣以降に生かされている」と語る。　平成時代の首相は17人、5党にわたる。在任期間は平均して2年に満たない。安倍首相は政策の優先順位と人事の失敗を生かして長期政権になった。時の首相が悩む政策と人事のかじ取りはポスト平成時代にも引き継がれる。（おわり）【図・写真】記者会見で辞任を表明する安倍首相（首相官邸） 
2039,Shinzo_Abe,9月9日・10日,2018-09-11,〈9日〉▽8時8分　菅、西村、野上、杉田正副官房長官、高橋内閣危機管理監、海堀内閣府政策統括官ら。26分　公邸発。49分　羽田空港。▽10時11分　航空自衛隊のＵ4多用途支援機で北海道千歳市の空自千歳基地。赤間内閣府副大臣、河野防衛省統合幕僚長同行。吉川貴盛衆院議員出迎え。50分　札幌市清田区の液状化現場。高橋はるみ北海道知事ら出迎え。秋元克広札幌市長による被災状況の説明。▽11時36分　千歳市の空自千歳基地。45分　航空自衛隊ヘリコプターで厚真町の土砂崩れ現場などを上空から視察。高橋知事ら同行。▽12時19分　安平町の「はだしの広場」。▽13時8分　厚真町の土砂崩れ現場。宮坂尚市朗厚真町長ら出迎え。黙とう。視察。地元消防や自衛隊員らを激励。45分　同町立厚真中央小学校。避難所で被災者を激励。▽14時39分　安平町の早来町民センター。避難所で被災者を激励。▽15時3分　高橋知事らと意見交換。50分　千歳市の空自千歳基地。▽17時21分　空自のＵ4多用途支援機で羽田空港。53分　官邸。▽18時26分　北海道胆振東部地震に関する関係閣僚会議。▽19時13分　東京・富ケ谷の私邸。（日本時間）〈10日〉▽8時12分　私邸発。26分　官邸。56分　韓国の徐薫国家情報院長。▽9時40分　党本部。41分　党総裁選出陣式。▽10時　所見発表演説会。▽11時　候補者共同記者会見。▽12時2分　自民党の萩生田幹事長代行、宗清皇一衆院議員。30分　羽田空港。41分　報道各社のインタビュー。▽13時6分　東方経済フォーラム出席のため、ロシアに向け政府専用機で出発。（現地時間）　午後　ロシアのウラジオストク国際空港。ロシアのプーチン大統領とともにウラジオストク市の自動車合弁会社「マツダ・ソラーズ」のエンジン工場視察。ウラジオストク市・ルースキー島の極東連邦大学でプーチン氏と会談。文書交換式。共同記者発表。プーチン氏との会談再開。宿泊先の極東連邦大学宿泊棟。 
2042,Shinzo_Abe,9月13日,2018-09-14,（現地時間）　午前　ロシア極東ウラジオストク市・ルースキー島の極東連邦大学で「東方経済フォーラム」参加の日本企業関係者と懇談。　午後　ウラジオストク近郊の「日本人抑留中死亡者慰霊碑」で献花。政府専用機でウラジオストク国際空港を出発。（日本時間）▽14時10分　ロシアでの東方経済フォーラム出席を終え、羽田空港。43分　皇居。帰国の記帳。▽15時　官邸。27分　小此木防災相。菅、西村、野上、杉田正副官房長官同席。▽16時2分　北海道胆振東部地震に関する関係閣僚会議。27分　北村内閣情報官。▽17時3分　山口那津男公明党代表。19分　谷内国家安全保障局長、秋葉外務次官。▽18時42分　東京・富ケ谷の私邸。 
2052,Shinzo_Abe,9月23日,2018-09-24,▽9時22分　東京・富ケ谷の私邸発。36分　皇居。秋季皇霊祭・神殿祭の儀。▽10時51分　公邸。▽12時15分　谷内国家安全保障局長、外務省の秋葉次官、金杉アジア大洋州局長。42分　東京・平河町の砂防会館別館。48分　会議室「六甲」で北朝鮮による拉致被害者家族会の飯塚繁雄代表、横田拓也事務局長、横田早紀江さんらと面会。加藤拉致問題相ら同席。▽14時2分　会議室「シェーンバッハ・サボー」で拉致問題の国民大集会に出席し、あいさつ。40分　私邸。▽16時22分　羽田空港。30分　報道各社のインタビュー。55分　国連総会出席のため、米ニューヨークに向け昭恵夫人と共に政府専用機で出発。 
2053,Shinzo_Abe,9月23日,2018-09-25,（現地時間）〈23日〉　午後　政府専用機で米ニューヨークのケネディ国際空港。「トランプタワー」でトランプ米大統領との夕食会。ダブルツリー・メトロポリタン・ホテルで報道各社のインタビュー。宿泊先のホテル「ザ・キタノ・ニューヨーク」。 
2056,Shinzo_Abe,9月26日・27日,2018-09-28,（現地時間）〈26日〉　午後　米ニューヨークのパレスホテルでトランプ米大統領と会談。麻生財務相、茂木経財相、河野外相同席。ホテル「マリオット・イースト・サイド」で内外記者会見。財務相同席。宿泊先のホテル「ザ・キタノ・ニューヨーク」。〈27日〉　午前　政府専用機で米ニューヨークのケネディ国際空港を出発。 
2057,Shinzo_Abe,9月28日,2018-09-29,▽13時22分　米ニューヨークでの国連総会出席を終え、政府専用機で羽田空港。▽14時2分　皇居。帰国の記帳。17分　官邸。▽15時11分　高橋内閣危機管理監、田端観光庁長官。18分　北海道胆振東部地震・台風21号に関する関係閣僚会議と観光戦略実行推進会議の合同会議。42分　北村内閣情報官。▽16時4分　二階幹事長。37分　茂木経財相。▽17時　高島宗一郎福岡市長。▽19時1分　東京・富ケ谷の私邸。 
2074,Shinzo_Abe,10月16日,2018-10-17,（日本時間）▽8時8分　東京・富ケ谷の私邸発。22分　官邸。32分　閣議。58分　報道各社のインタビュー。▽9時19分　羽田空港。46分　欧州3カ国歴訪のため、昭恵夫人と共に政府専用機でスペインに向け出発。（現地時間）　午後　スペインのマドリード郊外トレホン空軍基地。サルスエラ宮殿で国王フェリペ6世と面会。 
2075,Shinzo_Abe,10月16日・17日,2018-10-18,（現地時間）〈16日〉　午後　スペイン・マドリードの首相府でサンチェス首相と会談。署名式。同首相夫妻主催の夕食会。宿泊先のウェスティン・パレス・マドリード。〈17日〉　午前　政府専用機でマドリード郊外トレホン空軍基地を出発。フランス・パリのオルリ空港。　午後　大統領府でマクロン大統領と共同記者発表。同大統領と会談。 
2076,Shinzo_Abe,10月17日・18日,2018-10-19,（現地時間）〈17日〉　午後　フランス・パリのレストラン「ダッサイ・ジョエル・ロブション」でラング元フランス文化相ら「ジャポニスム2018」運営関係者と会食。宿泊先のロワイヤル・モンソー。〈18日〉　午前　パリ日本文化会館で「縄文―日本における美の誕生」展を視察。国連教育科学文化機関（ユネスコ）のアズレ事務局長と会談。　午後　政府専用機でパリのオルリ空港を出発。ベルギー・ブリュッセルのメルスブルク空軍基地。ブリュッセルのスロバキア政府代表部で同国のペレグリニ首相、チェコのバビシュ首相、ポーランドのモラウィエツキ首相、ハンガリーのオルバン首相と首脳会合。 
2078,Shinzo_Abe,10月19日・20日,2018-10-21,（現地時間）〈19日〉　午後　政府専用機でベルギー・ブリュッセルのメルスブルク空軍基地発。（日本時間）〈20日〉▽14時35分　欧州3カ国歴訪を終え、昭恵夫人と共に羽田空港。44分　新政府専用機を視察。▽15時29分　東京・富ケ谷の私邸。 
